id	eventID	parentEventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	eventTime	locationID	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision
BFSA:LTBCC:20070224:E2	BFSA:LTBCC:20070224:E2	BFSA:LTBCC:20070224	Total Count	6	hectare	80 observer-minutes	2007/2/24	10:05+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070224:D1	BFSA:LTBCC:20070224:D1	BFSA:LTBCC:20070224	Total Count	20	hectare	100 observer-minutes	2007/2/24	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070224:D2	BFSA:LTBCC:20070224:D2	BFSA:LTBCC:20070224	Total Count	20	hectare	100 observer-minutes	2007/2/24	14:00+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070304:L0	BFSA:LTBCC:20070304:L0	BFSA:LTBCC:20070304	Total Count	2.6	hectare	60 observer-minutes	2007/3/4	10:40+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070304:M1	BFSA:LTBCC:20070304:M1	BFSA:LTBCC:20070304	Total Count	98	hectare	60 observer-minutes	2007/3/4	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070304:M2	BFSA:LTBCC:20070304:M2	BFSA:LTBCC:20070304	Total Count	83	hectare	20 observer-minutes	2007/3/4	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070304:J2	BFSA:LTBCC:20070304:J2	BFSA:LTBCC:20070304	Line Transect	150	metre	60 observer-minutes	2007/3/4	08:30+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070304:J3	BFSA:LTBCC:20070304:J3	BFSA:LTBCC:20070304	Line Transect	450	metre	60 observer-minutes	2007/3/4	09:10+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070304:E1	BFSA:LTBCC:20070304:E1	BFSA:LTBCC:20070304	Total Count	12	hectare	60 observer-minutes	2007/3/4	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070304:E2	BFSA:LTBCC:20070304:E2	BFSA:LTBCC:20070304	Total Count	6	hectare	60 observer-minutes	2007/3/4	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070304:D1	BFSA:LTBCC:20070304:D1	BFSA:LTBCC:20070304	Total Count	20	hectare	30 observer-minutes	2007/3/4	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070304:D2	BFSA:LTBCC:20070304:D2	BFSA:LTBCC:20070304	Total Count	20	hectare	30 observer-minutes	2007/3/4	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070318:L0	BFSA:LTBCC:20070318:L0	BFSA:LTBCC:20070318	Total Count	2.6	hectare	20 observer-minutes	2007/3/18	11:40+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070318:M1	BFSA:LTBCC:20070318:M1	BFSA:LTBCC:20070318	Total Count	98	hectare	50 observer-minutes	2007/3/18	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070318:M2	BFSA:LTBCC:20070318:M2	BFSA:LTBCC:20070318	Total Count	83	hectare	15 observer-minutes	2007/3/18	15:55+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070318:J2	BFSA:LTBCC:20070318:J2	BFSA:LTBCC:20070318	Line Transect	150	metre	40 observer-minutes	2007/3/18	07:00+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070318:J3	BFSA:LTBCC:20070318:J3	BFSA:LTBCC:20070318	Line Transect	450	metre	40 observer-minutes	2007/3/18	07:50+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070318:E1	BFSA:LTBCC:20070318:E1	BFSA:LTBCC:20070318	Total Count	12	hectare	40 observer-minutes	2007/3/18	09:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070318:E2	BFSA:LTBCC:20070318:E2	BFSA:LTBCC:20070318	Total Count	6	hectare	40 observer-minutes	2007/3/18	09:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070318:D1	BFSA:LTBCC:20070318:D1	BFSA:LTBCC:20070318	Total Count	20	hectare	15 observer-minutes	2007/3/18	14:10+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070318:D2	BFSA:LTBCC:20070318:D2	BFSA:LTBCC:20070318	Total Count	20	hectare	14 observer-minutes	2007/3/18	14:26+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070401:L0	BFSA:LTBCC:20070401:L0	BFSA:LTBCC:20070401	Total Count	2.6	hectare	60 observer-minutes	2007/4/1	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070401:M1	BFSA:LTBCC:20070401:M1	BFSA:LTBCC:20070401	Total Count	98	hectare	50 observer-minutes	2007/4/1	14:45+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070401:M2	BFSA:LTBCC:20070401:M2	BFSA:LTBCC:20070401	Total Count	83	hectare	15 observer-minutes	2007/4/1	15:45+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070401:J2	BFSA:LTBCC:20070401:J2	BFSA:LTBCC:20070401	Line Transect	150	metre	80 observer-minutes	2007/4/1	08:30+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070401:J3	BFSA:LTBCC:20070401:J3	BFSA:LTBCC:20070401	Line Transect	450	metre	80 observer-minutes	2007/4/1	09:20+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070401:E1	BFSA:LTBCC:20070401:E1	BFSA:LTBCC:20070401	Total Count	12	hectare	80 observer-minutes	2007/4/1	10:20+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070401:E2	BFSA:LTBCC:20070401:E2	BFSA:LTBCC:20070401	Total Count	6	hectare	80 observer-minutes	2007/4/1	10:20+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070401:D1	BFSA:LTBCC:20070401:D1	BFSA:LTBCC:20070401	Total Count	20	hectare	21 observer-minutes	2007/4/1	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070401:D2	BFSA:LTBCC:20070401:D2	BFSA:LTBCC:20070401	Total Count	20	hectare	20 observer-minutes	2007/4/1	13:53+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070414:L0	BFSA:LTBCC:20070414:L0	BFSA:LTBCC:20070414	Total Count	2.6	hectare	30 observer-minutes	2007/4/14	10:50+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070414:M1	BFSA:LTBCC:20070414:M1	BFSA:LTBCC:20070414	Total Count	98	hectare	160 observer-minutes	2007/4/14	15:20+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070414:M2	BFSA:LTBCC:20070414:M2	BFSA:LTBCC:20070414	Total Count	83	hectare	120 observer-minutes	2007/4/14	16:00+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070414:J2	BFSA:LTBCC:20070414:J2	BFSA:LTBCC:20070414	Line Transect	150	metre	60 observer-minutes	2007/4/14	08:20+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070414:J3	BFSA:LTBCC:20070414:J3	BFSA:LTBCC:20070414	Line Transect	450	metre	100 observer-minutes	2007/4/14	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070414:E1	BFSA:LTBCC:20070414:E1	BFSA:LTBCC:20070414	Total Count	12	hectare	60 observer-minutes	2007/4/14	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070414:E2	BFSA:LTBCC:20070414:E2	BFSA:LTBCC:20070414	Total Count	6	hectare	60 observer-minutes	2007/4/14	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070414:D1	BFSA:LTBCC:20070414:D1	BFSA:LTBCC:20070414	Total Count	20	hectare	40 observer-minutes	2007/4/14	13:40+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070414:D2	BFSA:LTBCC:20070414:D2	BFSA:LTBCC:20070414	Total Count	20	hectare	30 observer-minutes	2007/4/14	14:40+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070505:L0	BFSA:LTBCC:20070505:L0	BFSA:LTBCC:20070505	Total Count	2.6	hectare	20 observer-minutes	2007/5/5	12:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070505:M1	BFSA:LTBCC:20070505:M1	BFSA:LTBCC:20070505	Total Count	98	hectare	60 observer-minutes	2007/5/5	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070505:M2	BFSA:LTBCC:20070505:M2	BFSA:LTBCC:20070505	Total Count	83	hectare	20 observer-minutes	2007/5/5	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070505:J2	BFSA:LTBCC:20070505:J2	BFSA:LTBCC:20070505	Line Transect	150	metre	35 observer-minutes	2007/5/5	08:35+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070505:J3	BFSA:LTBCC:20070505:J3	BFSA:LTBCC:20070505	Line Transect	450	metre	105 observer-minutes	2007/5/5	09:15+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070505:E1	BFSA:LTBCC:20070505:E1	BFSA:LTBCC:20070505	Total Count	12	hectare	40 observer-minutes	2007/5/5	11:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070505:E2	BFSA:LTBCC:20070505:E2	BFSA:LTBCC:20070505	Total Count	6	hectare	40 observer-minutes	2007/5/5	11:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070505:D1	BFSA:LTBCC:20070505:D1	BFSA:LTBCC:20070505	Total Count	20	hectare	30 observer-minutes	2007/5/5	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070505:D2	BFSA:LTBCC:20070505:D2	BFSA:LTBCC:20070505	Total Count	20	hectare	70 observer-minutes	2007/5/5	13:30+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070519:L0	BFSA:LTBCC:20070519:L0	BFSA:LTBCC:20070519	Total Count	2.6	hectare	14 observer-minutes	2007/5/19	10:36+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070519:M1	BFSA:LTBCC:20070519:M1	BFSA:LTBCC:20070519	Total Count	98	hectare	60 observer-minutes	2007/5/19	15:10+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070519:M2	BFSA:LTBCC:20070519:M2	BFSA:LTBCC:20070519	Total Count	83	hectare	60 observer-minutes	2007/5/19	15:40+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070519:J2	BFSA:LTBCC:20070519:J2	BFSA:LTBCC:20070519	Line Transect	150	metre	30 observer-minutes	2007/5/19	08:20+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070519:J3	BFSA:LTBCC:20070519:J3	BFSA:LTBCC:20070519	Line Transect	450	metre	30 observer-minutes	2007/5/19	08:55+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070519:E1	BFSA:LTBCC:20070519:E1	BFSA:LTBCC:20070519	Total Count	12	hectare	45 observer-minutes	2007/5/19	09:45+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070519:E2	BFSA:LTBCC:20070519:E2	BFSA:LTBCC:20070519	Total Count	6	hectare	45 observer-minutes	2007/5/19	09:45+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070519:D1	BFSA:LTBCC:20070519:D1	BFSA:LTBCC:20070519	Total Count	20	hectare	80 observer-minutes	2007/5/19	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070519:D2	BFSA:LTBCC:20070519:D2	BFSA:LTBCC:20070519	Total Count	20	hectare	80 observer-minutes	2007/5/19	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070603:L0	BFSA:LTBCC:20070603:L0	BFSA:LTBCC:20070603	Total Count	2.6	hectare	30 observer-minutes	2007/6/3	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070603:M1	BFSA:LTBCC:20070603:M1	BFSA:LTBCC:20070603	Total Count	98	hectare	240 observer-minutes	2007/6/3	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070603:M2	BFSA:LTBCC:20070603:M2	BFSA:LTBCC:20070603	Total Count	83	hectare	80 observer-minutes	2007/6/3	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070603:J2	BFSA:LTBCC:20070603:J2	BFSA:LTBCC:20070603	Line Transect	150	metre	90 observer-minutes	2007/6/3	08:30+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070603:J3	BFSA:LTBCC:20070603:J3	BFSA:LTBCC:20070603	Line Transect	450	metre	90 observer-minutes	2007/6/3	09:20+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070603:E1	BFSA:LTBCC:20070603:E1	BFSA:LTBCC:20070603	Total Count	12	hectare	56 observer-minutes	2007/6/3	10:15+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070603:E2	BFSA:LTBCC:20070603:E2	BFSA:LTBCC:20070603	Total Count	6	hectare	56 observer-minutes	2007/6/3	10:15+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070603:D1	BFSA:LTBCC:20070603:D1	BFSA:LTBCC:20070603	Total Count	20	hectare	120 observer-minutes	2007/6/3	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070603:D2	BFSA:LTBCC:20070603:D2	BFSA:LTBCC:20070603	Total Count	20	hectare	120 observer-minutes	2007/6/3	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070616:L0	BFSA:LTBCC:20070616:L0	BFSA:LTBCC:20070616	Total Count	2.6	hectare	20 observer-minutes	2007/6/16	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070616:M1	BFSA:LTBCC:20070616:M1	BFSA:LTBCC:20070616	Total Count	98	hectare	40 observer-minutes	2007/6/16	15:20+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070616:M2	BFSA:LTBCC:20070616:M2	BFSA:LTBCC:20070616	Total Count	83	hectare	40 observer-minutes	2007/6/16	15:50+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070616:J2	BFSA:LTBCC:20070616:J2	BFSA:LTBCC:20070616	Line Transect	150	metre	30 observer-minutes	2007/6/16	08:30+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070616:J3	BFSA:LTBCC:20070616:J3	BFSA:LTBCC:20070616	Line Transect	450	metre	30 observer-minutes	2007/6/16	09:10+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070616:E1	BFSA:LTBCC:20070616:E1	BFSA:LTBCC:20070616	Total Count	12	hectare	40 observer-minutes	2007/6/16	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070616:E2	BFSA:LTBCC:20070616:E2	BFSA:LTBCC:20070616	Total Count	6	hectare	40 observer-minutes	2007/6/16	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070616:D1	BFSA:LTBCC:20070616:D1	BFSA:LTBCC:20070616	Total Count	20	hectare	50 observer-minutes	2007/6/16	13:35+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070616:D2	BFSA:LTBCC:20070616:D2	BFSA:LTBCC:20070616	Total Count	20	hectare	30 observer-minutes	2007/6/16	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070630:M1	BFSA:LTBCC:20070630:M1	BFSA:LTBCC:20070630	Total Count	98	hectare	120 observer-minutes	2007/6/30	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070630:M2	BFSA:LTBCC:20070630:M2	BFSA:LTBCC:20070630	Total Count	83	hectare	40 observer-minutes	2007/6/30	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070630:D1	BFSA:LTBCC:20070630:D1	BFSA:LTBCC:20070630	Total Count	20	hectare	60 observer-minutes	2007/6/30	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070630:D2	BFSA:LTBCC:20070630:D2	BFSA:LTBCC:20070630	Total Count	20	hectare	30 observer-minutes	2007/6/30	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070701:L0	BFSA:LTBCC:20070701:L0	BFSA:LTBCC:20070701	Total Count	2.6	hectare	29 observer-minutes	2007/7/1	10:48+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070701:J2	BFSA:LTBCC:20070701:J2	BFSA:LTBCC:20070701	Line Transect	150	metre	30 observer-minutes	2007/7/1	08:45+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070701:J3	BFSA:LTBCC:20070701:J3	BFSA:LTBCC:20070701	Line Transect	450	metre	23 observer-minutes	2007/7/1	09:20+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070701:E1	BFSA:LTBCC:20070701:E1	BFSA:LTBCC:20070701	Total Count	12	hectare	30 observer-minutes	2007/7/1	10:05+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070701:E2	BFSA:LTBCC:20070701:E2	BFSA:LTBCC:20070701	Total Count	6	hectare	30 observer-minutes	2007/7/1	10:05+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070715:L0	BFSA:LTBCC:20070715:L0	BFSA:LTBCC:20070715	Total Count	2.6	hectare	60 observer-minutes	2007/7/15	10:40+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070715:M1	BFSA:LTBCC:20070715:M1	BFSA:LTBCC:20070715	Total Count	98	hectare	225 observer-minutes	2007/7/15	15:15+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070715:M2	BFSA:LTBCC:20070715:M2	BFSA:LTBCC:20070715	Total Count	83	hectare	125 observer-minutes	2007/7/15	16:15+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070715:J2	BFSA:LTBCC:20070715:J2	BFSA:LTBCC:20070715	Line Transect	150	metre	60 observer-minutes	2007/7/15	08:30+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070715:J3	BFSA:LTBCC:20070715:J3	BFSA:LTBCC:20070715	Line Transect	450	metre	60 observer-minutes	2007/7/15	09:10+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070715:E1	BFSA:LTBCC:20070715:E1	BFSA:LTBCC:20070715	Total Count	12	hectare	60 observer-minutes	2007/7/15	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070715:E2	BFSA:LTBCC:20070715:E2	BFSA:LTBCC:20070715	Total Count	6	hectare	60 observer-minutes	2007/7/15	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070715:D1	BFSA:LTBCC:20070715:D1	BFSA:LTBCC:20070715	Total Count	20	hectare	150 observer-minutes	2007/7/15	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070715:D2	BFSA:LTBCC:20070715:D2	BFSA:LTBCC:20070715	Total Count	20	hectare	150 observer-minutes	2007/7/15	14:05+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070804:L0	BFSA:LTBCC:20070804:L0	BFSA:LTBCC:20070804	Total Count	2.6	hectare	40 observer-minutes	2007/8/4	10:42+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070804:M1	BFSA:LTBCC:20070804:M1	BFSA:LTBCC:20070804	Total Count	98	hectare	120 observer-minutes	2007/8/4	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070804:M2	BFSA:LTBCC:20070804:M2	BFSA:LTBCC:20070804	Total Count	83	hectare	40 observer-minutes	2007/8/4	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070804:J2	BFSA:LTBCC:20070804:J2	BFSA:LTBCC:20070804	Line Transect	150	metre	30 observer-minutes	2007/8/4	08:40+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070804:J3	BFSA:LTBCC:20070804:J3	BFSA:LTBCC:20070804	Line Transect	450	metre	60 observer-minutes	2007/8/4	09:00+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070804:E1	BFSA:LTBCC:20070804:E1	BFSA:LTBCC:20070804	Total Count	12	hectare	90 observer-minutes	2007/8/4	09:50+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070804:E2	BFSA:LTBCC:20070804:E2	BFSA:LTBCC:20070804	Total Count	6	hectare	90 observer-minutes	2007/8/4	09:50+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070804:D1	BFSA:LTBCC:20070804:D1	BFSA:LTBCC:20070804	Total Count	20	hectare	60 observer-minutes	2007/8/4	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070804:D2	BFSA:LTBCC:20070804:D2	BFSA:LTBCC:20070804	Total Count	20	hectare	140 observer-minutes	2007/8/4	13:30+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070825:L0	BFSA:LTBCC:20070825:L0	BFSA:LTBCC:20070825	Total Count	2.6	hectare	20 observer-minutes	2007/8/25	11:10+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070825:M1	BFSA:LTBCC:20070825:M1	BFSA:LTBCC:20070825	Total Count	98	hectare	60 observer-minutes	2007/8/25	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070825:M2	BFSA:LTBCC:20070825:M2	BFSA:LTBCC:20070825	Total Count	83	hectare	20 observer-minutes	2007/8/25	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070825:J2	BFSA:LTBCC:20070825:J2	BFSA:LTBCC:20070825	Line Transect	150	metre	60 observer-minutes	2007/8/25	08:45+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070825:J3	BFSA:LTBCC:20070825:J3	BFSA:LTBCC:20070825	Line Transect	450	metre	70 observer-minutes	2007/8/25	09:25+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070825:E1	BFSA:LTBCC:20070825:E1	BFSA:LTBCC:20070825	Total Count	12	hectare	100 observer-minutes	2007/8/25	10:10+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070825:E2	BFSA:LTBCC:20070825:E2	BFSA:LTBCC:20070825	Total Count	6	hectare	100 observer-minutes	2007/8/25	10:10+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070825:D1	BFSA:LTBCC:20070825:D1	BFSA:LTBCC:20070825	Total Count	20	hectare	30 observer-minutes	2007/8/25	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070825:D2	BFSA:LTBCC:20070825:D2	BFSA:LTBCC:20070825	Total Count	20	hectare	30 observer-minutes	2007/8/25	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070908:L0	BFSA:LTBCC:20070908:L0	BFSA:LTBCC:20070908	Total Count	2.6	hectare	30 observer-minutes	2007/9/8	10:50+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070908:M1	BFSA:LTBCC:20070908:M1	BFSA:LTBCC:20070908	Total Count	98	hectare	240 observer-minutes	2007/9/8	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070908:M2	BFSA:LTBCC:20070908:M2	BFSA:LTBCC:20070908	Total Count	83	hectare	80 observer-minutes	2007/9/8	16:10+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070908:J2	BFSA:LTBCC:20070908:J2	BFSA:LTBCC:20070908	Line Transect	150	metre	29 observer-minutes	2007/9/8	08:31+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070908:J3	BFSA:LTBCC:20070908:J3	BFSA:LTBCC:20070908	Line Transect	450	metre	30 observer-minutes	2007/9/8	09:05+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070908:E1	BFSA:LTBCC:20070908:E1	BFSA:LTBCC:20070908	Total Count	12	hectare	30 observer-minutes	2007/9/8	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
BFSA:LTBCC:20070908:E2	BFSA:LTBCC:20070908:E2	BFSA:LTBCC:20070908	Total Count	6	hectare	30 observer-minutes	2007/9/8	10:00+0800	E2	23.0753	120.069	WGS84	300	0.00001
BFSA:LTBCC:20070908:D1	BFSA:LTBCC:20070908:D1	BFSA:LTBCC:20070908	Total Count	20	hectare	120 observer-minutes	2007/9/8	13:30+0800	D1	23.1709	120.1148	WGS84	330	0.00001
BFSA:LTBCC:20070908:D2	BFSA:LTBCC:20070908:D2	BFSA:LTBCC:20070908	Total Count	20	hectare	120 observer-minutes	2007/9/8	14:10+0800	D2	23.1706	120.1108	WGS84	340	0.00001
BFSA:LTBCC:20070922:L0	BFSA:LTBCC:20070922:L0	BFSA:LTBCC:20070922	Total Count	2.6	hectare	270 observer-minutes	2007/9/22	11:00+0800	L0	23.0903	120.1064	WGS84	130	0.00001
BFSA:LTBCC:20070922:M1	BFSA:LTBCC:20070922:M1	BFSA:LTBCC:20070922	Total Count	98	hectare	80 observer-minutes	2007/9/22	15:00+0800	M1	23.0754	120.0487	WGS84	800	0.00001
BFSA:LTBCC:20070922:M2	BFSA:LTBCC:20070922:M2	BFSA:LTBCC:20070922	Total Count	83	hectare	40 observer-minutes	2007/9/22	15:50+0800	M2	23.068	120.0513	WGS84	750	0.00001
BFSA:LTBCC:20070922:J2	BFSA:LTBCC:20070922:J2	BFSA:LTBCC:20070922	Line Transect	150	metre	90 observer-minutes	2007/9/22	08:30+0800	J2	23.0856	120.0366	WGS84	75	0.00001
BFSA:LTBCC:20070922:J3	BFSA:LTBCC:20070922:J3	BFSA:LTBCC:20070922	Line Transect	450	metre	240 observer-minutes	2007/9/22	09:10+0800	J3	23.077	120.037	WGS84	200	0.00001
BFSA:LTBCC:20070922:E1	BFSA:LTBCC:20070922:E1	BFSA:LTBCC:20070922	Total Count	12	hectare	320 observer-minutes	2007/9/22	10:00+0800	E1	23.0755	120.067	WGS84	350	0.00001
